driver_id,start_time,end_time,start_location,end_location
78,1990-12-28 14:28:37 +0000,1990-12-28 16:26:18 +0000,"87.47419832254994, -46.969242284145054","-45.46425259245294, -0.7868924307532552"
79,2001-11-12 20:14:22 +0000,2001-11-12 21:41:36 +0000,"47.332432229863656, -105.50515233295974","-9.567743484884218, 9.319424631832675"
80,2002-11-13 21:43:57 +0000,2002-11-13 23:21:42 +0000,"-71.94515904349883, -108.71179435329374","-82.7281357374453, -83.48509197889351"
81,1993-11-14 15:48:41 +0000,1993-11-14 17:08:19 +0000,"55.13700441310428, 13.140001174712125","12.148306543867491, 86.19690924539208"
82,1989-03-09 14:04:27 +0000,1989-03-09 15:21:20 +0000,"-45.903789806687094, -120.9373865255379","35.90373153470391, 126.1920145366771"
83,1998-02-23 16:37:55 +0000,1998-02-23 18:08:05 +0000,"28.34567575228357, 51.67070987508296","-17.61827594820717, -160.08736488060472"
84,2012-11-07 15:40:02 +0000,2012-11-07 16:43:17 +0000,"35.47239151508006, -7.438923833458688","-64.3649535309965, 74.64767056403173"
85,2013-07-28 12:52:42 +0100,2013-07-28 13:37:32 +0100,"85.12088413283206, 32.47085090959075","36.13337263236393, 88.7947723487132"
86,1976-09-20 14:25:00 +0100,1976-09-20 16:47:00 +0100,"18.425983674452638, -1.907078436246394","71.61811175387035, -104.19078092798755"
87,2014-07-15 23:29:27 +0100,2014-07-15 23:32:16 +0100,"-5.386476446851503, 15.760484697704811","22.728054199215435, -84.68984277102115"
88,2005-11-22 23:30:08 +0000,2005-11-23 01:54:51 +0000,"63.11919401153844, 110.5648322626833","-72.61185797343283, -81.92678678139902"
89,2009-04-02 19:25:07 +0100,2009-04-02 21:37:24 +0100,"-23.566474422306783, -124.0474580261259","-60.414926075550525, 59.10469579774738"
90,1976-06-24 12:34:17 +0100,1976-06-24 12:52:54 +0100,"-50.31982170012675, -154.6810035142999","-79.41938576546818, 54.062306682873924"
91,1978-08-18 00:10:37 +0100,1978-08-18 01:09:43 +0100,"59.86842324764888, 71.48275055039323","-0.5138039317592416, -16.792179253905744"
92,2004-09-19 11:33:04 +0100,2004-09-19 12:28:24 +0100,"20.039369532010113, -154.00164839594152","-34.25993274757797, -139.90224182719336"
93,2010-06-04 02:22:20 +0100,2010-06-04 02:26:01 +0100,"-37.886494183509015, 89.02393525668555","28.40579170837391, 29.759664405681974"
94,1973-05-12 01:57:09 +0100,1973-05-12 03:12:27 +0100,"-17.551866688881077, 119.7374921176289","-24.018213258035587, -71.09554942313936"
95,2005-11-02 07:36:02 +0000,2005-11-02 07:45:41 +0000,"-19.48524674122976, 169.1790031769633","-57.998460372173966, -58.997718162898835"
96,1984-06-15 00:33:43 +0100,1984-06-15 01:13:53 +0100,"26.91372914767983, 82.88767466622716","-5.032173253280433, -71.70185959158913"
97,2011-06-18 02:57:55 +0100,2011-06-18 03:26:52 +0100,"-39.7359097009689, -125.23618540378543","-57.53242214213641, 80.33970060556078"
98,1987-12-09 16:41:32 +0000,1987-12-09 17:19:18 +0000,"74.22640963928461, -20.01676769239492","-27.894608172199106, 26.705381500331498"
99,1970-07-25 23:20:04 +0100,1970-07-26 00:37:40 +0100,"-82.81758246088019, 78.73322804809823","-12.616613853077283, -32.67656338719513"
0,2000-06-30 02:43:39 +0100,2000-06-30 05:18:51 +0100,"70.82600190019804, 11.284810143668864","-48.98349026297677, -172.731636088495"
1,1996-08-28 13:03:59 +0100,1996-08-28 15:16:04 +0100,"-62.221793838418364, 52.3518753773086","53.75857326953667, -103.55346506314702"
2,2002-06-07 09:24:56 +0100,2002-06-07 10:31:05 +0100,"42.081359050068244, -43.71629543120528","-55.283614093169575, 155.63393209404495"
3,1997-12-19 04:57:43 +0000,1997-12-19 05:51:06 +0000,"27.49284403923717, 28.669790823238316","11.11295638684554, 163.46006973063555"
4,1998-06-24 02:39:56 +0100,1998-06-24 04:33:37 +0100,"-25.96163306383562, -177.14436442197538","-49.85034181743625, -19.963008204709666"
5,2003-04-01 02:16:23 +0100,2003-04-01 03:02:54 +0100,"-13.785167371864105, 167.35223041623476","-41.877049497468825, -68.19273053769344"
6,2012-01-31 09:01:17 +0000,2012-01-31 11:24:09 +0000,"64.94467505842184, 90.2594466333494","-48.26592350167, 66.71118883678668"
7,1994-03-23 19:02:16 +0000,1994-03-23 19:39:51 +0000,"10.731312956890164, -61.592053390518146","0.6090611213234496, -15.508530165980318"
8,1983-07-04 23:47:53 +0100,1983-07-05 01:36:40 +0100,"-11.841417494632083, -124.43319484683002","83.68658705787351, 59.9102624108134"
9,2002-03-26 16:48:19 +0000,2002-03-26 16:55:36 +0000,"-24.031606989738947, 176.83612215097418","-20.270686039123134, -121.47359570641092"
10,2005-11-25 15:49:47 +0000,2005-11-25 17:22:55 +0000,"-4.11165416632106, 83.24472679758185","-23.870056083671173, 140.06886335365283"
11,1993-05-18 19:04:28 +0100,1993-05-18 19:38:52 +0100,"-84.82300361909739, -31.38795943298024","70.69018131947752, 29.36793183420798"
12,2013-01-12 05:26:14 +0000,2013-01-12 06:33:50 +0000,"-25.976517377956768, 118.31497170862019","-71.91743031310659, 70.96632898536129"
13,1976-05-24 19:21:03 +0100,1976-05-24 19:44:36 +0100,"39.49988958346685, 18.991711508548434","9.300383798536188, -179.77774807754957"
14,2005-05-05 13:25:59 +0100,2005-05-05 15:31:53 +0100,"20.931071043771595, -97.43360847294221","-46.179761493025346, -80.62462657239153"
15,1977-09-13 18:04:32 +0100,1977-09-13 20:21:42 +0100,"-82.80831776681264, 155.60113609198078","-78.1745536567552, -88.58041563852552"
16,1973-04-08 20:34:38 +0100,1973-04-08 23:16:33 +0100,"68.42180719509992, -163.97981500824162","60.439061399332104, 72.43707633579149"
17,1987-07-10 07:46:07 +0100,1987-07-10 10:16:30 +0100,"64.5689182329765, 117.10309465594275","-71.07957528323362, 86.29572766845382"
18,1986-06-25 13:56:14 +0100,1986-06-25 16:08:58 +0100,"-38.70697458226678, 18.562645173191015","-66.07399242998548, -132.2522327717089"
19,1988-01-21 19:45:14 +0000,1988-01-21 21:37:01 +0000,"-14.284239201759846, -156.4091844246478","-39.16831759024626, 122.66355420646858"
20,1980-07-25 05:35:48 +0100,1980-07-25 07:31:27 +0100,"-72.72343093514391, 87.19413182974142","-10.52254036218389, 42.82732740226865"
21,1992-08-06 21:44:38 +0100,1992-08-06 21:45:05 +0100,"-75.46668302398545, 82.37217900056106","-11.239813648430257, 90.17239043985074"
22,2001-12-20 04:13:03 +0000,2001-12-20 05:10:51 +0000,"-84.47553240905654, 136.60926723254312","81.24347922070015, -52.18593303803098"
23,1992-01-14 20:36:42 +0000,1992-01-14 21:12:56 +0000,"-64.28643835398113, 155.82461521012414","-74.52110564962184, 80.58225438159576"
24,1998-04-18 06:06:23 +0100,1998-04-18 08:34:22 +0100,"-18.12341402167867, 109.04967192385163","-14.942806928400785, -114.48921819905223"
25,2001-04-27 09:04:38 +0100,2001-04-27 11:50:39 +0100,"64.83479061158033, -8.549643189801515","-9.307704981414602, -83.37968813338519"
26,2008-07-11 20:08:24 +0100,2008-07-11 22:26:19 +0100,"44.167663234487094, 35.61715979964205","-49.4646279551339, -151.79271225340568"
27,2013-11-05 20:39:11 +0000,2013-11-05 21:49:05 +0000,"-80.20720701698289, -72.50982110889215","-37.05368607119827, 87.59188537880647"
28,1973-09-20 05:49:22 +0100,1973-09-20 05:57:18 +0100,"-24.462339898310375, 16.794553955819055","24.208186637986103, 162.10412042931597"
29,2012-11-30 21:18:48 +0000,2012-11-30 21:56:15 +0000,"-84.12774626604336, 138.1534182925065","-37.76655933857099, -175.77701553894812"
30,1988-04-26 03:51:01 +0100,1988-04-26 06:09:16 +0100,"-9.21092105402235, -19.791418234099154","-12.055327578637076, -129.10542430015656"
31,1975-03-04 00:05:13 +0000,1975-03-04 02:37:21 +0000,"76.91942761523737, 99.28832505159795","53.34681732397033, -28.72731739072205"
32,2004-09-23 21:36:48 +0100,2004-09-23 22:14:23 +0100,"-54.198340064011774, -56.78108724091885","-14.021353783458622, -135.3812678571225"
33,2004-04-09 21:47:23 +0100,2004-04-09 23:52:24 +0100,"39.792434651258304, 127.49222808173192","-84.99189123910489, -54.75621199260523"
34,1995-05-27 10:35:47 +0100,1995-05-27 12:25:04 +0100,"23.751597724990305, 140.65050121868336","-64.65272408328369, -95.23950424121801"
35,1976-05-15 05:51:25 +0100,1976-05-15 07:19:36 +0100,"-8.138975516948193, 162.2303984829901","-56.01016238632389, 18.748970355871023"
36,1990-08-16 23:04:01 +0100,1990-08-16 23:55:40 +0100,"-33.29872954875998, 83.33963775669048","37.65401464985838, 44.65544669363973"
37,1996-10-21 09:56:08 +0100,1996-10-21 10:55:20 +0100,"47.222929775214254, 171.65898634419358","-14.325832405079382, -151.87070702762279"
38,1976-02-25 15:10:29 +0000,1976-02-25 15:21:23 +0000,"2.233591399989038, -82.86662278394952","-17.016117325087777, 30.69130526198265"
39,1970-05-09 07:11:36 +0100,1970-05-09 07:20:03 +0100,"53.7072985286822, -46.94966751545968","-52.602361179290554, 26.23301097670489"
40,1996-02-16 09:37:05 +0000,1996-02-16 11:29:02 +0000,"35.636109669621035, -44.873806734599896","-75.32360149418663, 118.30999960046529"
41,2001-01-24 10:01:07 +0000,2001-01-24 11:34:20 +0000,"71.00501424251675, -120.83444478332262","-71.65011279386394, 99.60377449600838"
42,1997-06-28 22:13:47 +0100,1997-06-28 22:58:51 +0100,"-82.81519278644456, 158.89107923302998","-31.86580581324401, -107.04466772742786"
43,1981-03-20 08:13:51 +0000,1981-03-20 09:22:49 +0000,"-87.0914376440554, -21.66633643140196","-55.7232131406178, 96.90422610269434"
44,1998-07-13 23:48:35 +0100,1998-07-14 00:09:05 +0100,"-71.88503694981767, 57.94504223038942","-75.46578333158018, 67.73517725136801"
45,1977-03-19 11:11:09 +0000,1977-03-19 12:32:30 +0000,"5.111556889265188, -140.23431379709015","-47.79087217539302, 117.69556447662706"
46,2004-11-26 23:18:16 +0000,2004-11-27 00:00:13 +0000,"-40.552956813331804, 46.13121149295225","33.14304770779313, -165.18017304312968"
47,2002-09-28 20:41:30 +0100,2002-09-28 22:36:25 +0100,"-67.66234556112806, -78.54692178790287","-47.47286775657398, -88.2526589036993"
48,1991-11-27 22:09:12 +0000,1991-11-27 22:37:27 +0000,"-17.169690902582317, 89.45797958857742","22.785626556644814, -52.79890326233661"
49,2004-03-25 16:14:06 +0000,2004-03-25 17:12:02 +0000,"33.02971108971609, 58.489731589130145","73.3854739581775, 74.41661383062711"
50,1986-12-28 10:24:05 +0000,1986-12-28 11:41:30 +0000,"30.767186576206683, 35.45668190046405","70.45057988095272, -143.76847841646165"
51,1974-09-11 04:02:32 +0100,1974-09-11 05:48:08 +0100,"24.24289069977607, -139.2215469342684","-24.205774633589655, -130.2126760033947"
52,1986-10-18 22:06:56 +0100,1986-10-19 00:33:28 +0100,"-2.1817659858529197, -63.68950200837048","-17.302030241580425, -5.295761164489278"
53,1988-02-04 19:16:01 +0000,1988-02-04 21:19:21 +0000,"-54.65150231523201, -113.05983588714233","-86.06030435341536, -85.40098595343206"
54,1975-10-24 05:09:35 +0100,1975-10-24 06:55:05 +0100,"-59.250123341170486, -91.87448844641277","-83.17754447507234, 170.62735445015403"
55,2010-08-28 17:03:26 +0100,2010-08-28 19:11:34 +0100,"21.72967849318536, 103.08910589799973","52.99724881110782, -76.91291933933405"
56,1972-01-18 20:02:55 +0000,1972-01-18 21:28:43 +0000,"-66.62671354521592, -170.7676409082495","-16.599420970649447, 132.57311465981883"
57,1984-01-04 17:42:30 +0000,1984-01-04 17:52:46 +0000,"20.763248200022545, -81.68454791987723","-19.306923474305364, -105.81584380645883"
58,2009-03-25 18:05:06 +0000,2009-03-25 18:46:26 +0000,"-16.62127216720539, 170.41741777260785","-72.53641507650043, -35.4091002094614"
59,1974-03-24 02:27:20 +0100,1974-03-24 03:28:43 +0100,"43.37560909277619, -130.44256871517624","-10.214467890550168, -61.62598083547827"
60,1987-08-29 06:10:30 +0100,1987-08-29 08:27:54 +0100,"67.71701185477588, -42.36680755684759","45.36517590386458, 142.27569162916558"
61,2012-11-30 01:57:24 +0000,2012-11-30 04:16:26 +0000,"34.649135749544484, 8.262359038095695","-36.2026184031992, -132.87294465937265"
62,1994-06-14 17:27:47 +0100,1994-06-14 18:05:24 +0100,"-51.71950197678883, -5.082029447248232","69.86227778345284, -165.51893824077072"
63,1994-08-10 10:28:36 +0100,1994-08-10 13:13:36 +0100,"26.724953601797495, -65.09757756788052","-34.182670708843936, 139.7113516977202"
64,1990-12-31 06:33:21 +0000,1990-12-31 06:43:55 +0000,"84.11009965996521, 144.31374414456525","-74.73533585618098, -76.06400340878008"
65,2009-09-23 10:08:06 +0100,2009-09-23 10:55:21 +0100,"63.191766124738535, -150.90140886069602","-2.663901213812082, 145.11099668602947"
66,1987-08-09 10:20:08 +0100,1987-08-09 11:56:24 +0100,"49.573343044723316, -81.08488505199304","69.82123257457522, -55.30216397754768"
67,1996-08-21 09:35:54 +0100,1996-08-21 10:02:54 +0100,"-50.20377074708423, -81.18229177142224","-29.416713831250654, -139.10593086235934"
68,1997-04-22 21:57:01 +0100,1997-04-22 22:01:43 +0100,"16.660700231319225, -131.21369116196826","9.204368071956537, -45.66566486555976"
69,2010-08-25 23:07:45 +0100,2010-08-26 00:37:55 +0100,"41.175808919110864, 150.12393445853417","-59.668459916838124, -51.73403326842907"
70,1978-02-09 09:25:32 +0000,1978-02-09 12:09:24 +0000,"-2.1212222271609136, -3.627197540817008","24.1242585198692, 89.28620594420426"
71,2005-03-16 02:39:52 +0000,2005-03-16 05:08:36 +0000,"-38.541757742287786, -168.493531642182","46.15692883149998, -153.8567917660901"
72,1985-08-12 21:56:23 +0100,1985-08-12 23:51:25 +0100,"-60.93050394357663, 91.50498414626111","57.76337621539153, 171.68250326340507"
73,2004-10-30 04:17:07 +0100,2004-10-30 06:37:58 +0100,"-28.56716061696379, 25.315829175095047","22.08798998324076, -86.78304660394664"
74,1989-12-17 06:21:41 +0000,1989-12-17 08:40:51 +0000,"40.92696440711728, -102.14091249523425","-55.058427955692686, 77.95915035577963"
75,2012-09-13 22:17:56 +0100,2012-09-13 23:41:59 +0100,"4.06164418855964, 52.34223174305532","-26.66074934783216, 81.54117612770597"
76,2006-06-02 11:38:39 +0100,2006-06-02 13:55:43 +0100,"-6.796641136214859, 143.13006450773963","-59.869996835265724, -145.49837528258908"
77,1998-09-03 07:01:16 +0100,1998-09-03 07:59:16 +0100,"-41.61455082776702, 1.497446152403711","-35.4549155768648, 103.31384407101712"
78,2000-07-20 03:24:34 +0100,2000-07-20 04:43:39 +0100,"-65.34004732959718, 49.33726141109349","81.3153177409423, -83.72320811861846"
79,1980-09-19 10:03:03 +0100,1980-09-19 10:05:50 +0100,"38.1110111921185, 84.50839650604621","6.960197754859678, 56.69342500731733"
80,1987-09-09 23:02:05 +0100,1987-09-09 23:51:56 +0100,"31.762707060952636, 8.226289550433279","21.637511638733898, -143.12313442071917"
81,2015-05-19 23:19:16 +0100,2015-05-20 00:13:41 +0100,"40.80723096595264, 112.53711929129787","-49.668274671008604, -34.85185706067617"
82,2013-12-29 16:50:05 +0000,2013-12-29 19:02:20 +0000,"14.251285435712475, -62.09946983187919","-63.99260187068096, 9.049516018504505"
83,1975-04-04 05:57:46 +0100,1975-04-04 07:57:08 +0100,"-51.820509489314055, 97.74684907260365","65.63892074738865, 0.6346426308973321"
84,2003-10-02 21:41:50 +0100,2003-10-02 23:29:30 +0100,"-29.379910988404433, 173.178333145563","58.21865094092834, 176.39796469449573"
85,2010-01-05 14:16:33 +0000,2010-01-05 15:32:20 +0000,"-54.51789459495745, -16.5816321301144","10.224511446619388, 124.6808502004759"
86,1987-10-25 01:56:47 +0000,1987-10-25 02:04:05 +0000,"29.2125383854125, 168.6950335472818","48.10641493598487, 50.44462665424018"
87,2012-07-09 13:36:31 +0100,2012-07-09 14:09:39 +0100,"-57.171132162448664, 59.83296697061985","-30.277117062226623, 5.268722917395593"
88,1985-08-18 13:45:51 +0100,1985-08-18 14:02:58 +0100,"28.17139254987559, -99.54391101424193","-52.52281939388818, 151.2016293131441"
89,1977-09-17 01:37:13 +0100,1977-09-17 02:39:14 +0100,"4.156912979983389, -24.874053867566687","46.551742824198584, 143.03873337753328"
90,2012-02-01 04:19:45 +0000,2012-02-01 07:03:30 +0000,"45.78303559136202, -66.1005963494653","84.2072888706158, 43.99650595633446"
91,1981-08-05 22:17:18 +0100,1981-08-06 00:04:57 +0100,"-12.853297403696686, 172.66640998554072","38.66306114940676, 85.41647111132107"
92,1978-09-17 05:43:33 +0100,1978-09-17 06:21:02 +0100,"59.84266392821067, 87.46590820059532","-82.35800660170396, -59.05433782066383"
93,1994-07-05 02:07:09 +0100,1994-07-05 03:54:00 +0100,"-37.377832539582414, 144.82864773513575","59.834902192390814, -48.79176610475071"
94,1983-04-22 08:03:47 +0100,1983-04-22 08:57:18 +0100,"-38.59209778599239, -54.03290617233135","-79.8265338134619, 68.76337713223523"
95,1979-11-30 05:11:40 +0000,1979-11-30 06:24:21 +0000,"11.471750774950337, 52.976016965866734","62.022684131668285, 161.53576594053817"
96,1979-10-20 01:24:41 +0100,1979-10-20 03:42:48 +0100,"-45.51400503237139, -105.09079696719797","-72.72137531305664, -100.62473972705243"
97,1996-10-22 01:13:32 +0100,1996-10-22 03:37:10 +0100,"-0.47256287429300414, 73.91574366152122","-7.513964022820431, 170.1165467122529"
98,1992-06-30 10:48:40 +0100,1992-06-30 11:10:20 +0100,"30.41311795850575, 61.337733150737506","77.40918298489967, 167.65810555330802"
99,2002-08-07 09:51:57 +0100,2002-08-07 11:23:53 +0100,"-14.931918972956993, -96.48102321797212","71.01187114568586, 94.50658335136052"
0,2011-07-09 05:04:37 +0100,2011-07-09 06:28:31 +0100,"-16.426741687540485, 159.06253133683475","-75.36506446219653, -132.60017207512868"
1,1991-08-12 22:39:48 +0100,1991-08-13 01:04:49 +0100,"-39.59268386007409, -81.16720167662056","-14.657631121224725, -7.016389341800192"
2,1976-10-12 00:23:04 +0100,1976-10-12 00:36:31 +0100,"-87.31564160573744, -134.77160445792197","81.95493792286686, 54.6140683659122"
3,1994-11-12 17:27:02 +0000,1994-11-12 18:27:31 +0000,"78.85855734969047, 18.021993183883325","43.406299532191355, 77.5888278925255"
4,1986-08-07 20:55:01 +0100,1986-08-07 23:24:15 +0100,"-71.730518567118, 57.12117250758078","50.20794939465918, 73.78381231792807"
5,2000-01-18 11:37:09 +0000,2000-01-18 13:09:16 +0000,"-15.315794193199594, 1.8524889674368126","15.422416866107184, 48.140765920955914"
6,2005-09-06 00:33:25 +0100,2005-09-06 02:07:54 +0100,"-9.76607866791845, 38.644385869058624","54.49322408138585, 83.44956690256447"
7,1985-12-01 09:05:12 +0000,1985-12-01 10:30:14 +0000,"24.315963061393475, 112.29081821662419","-4.062050501119899, -35.17238886471122"
8,1990-11-03 01:08:52 +0000,1990-11-03 01:15:09 +0000,"-42.4822462650303, 146.6089260744102","-74.6002193174956, 110.74620295486409"
9,1999-05-08 20:40:00 +0100,1999-05-08 22:52:39 +0100,"41.316920279051345, 18.909984939838978","64.04848253782367, -31.40111580090587"
10,1976-09-13 21:16:45 +0100,1976-09-13 23:15:47 +0100,"16.990335118153865, -61.51829979597326","50.8966620580093, 125.62711952621441"
11,1995-04-29 01:11:09 +0100,1995-04-29 01:45:10 +0100,"56.9356910268001, 3.7811392987571253","49.37994597847356, -64.79865042501737"
12,1976-10-19 05:27:05 +0100,1976-10-19 07:33:47 +0100,"-26.912829337201963, -96.26939306347008","36.64374466685311, 115.95554884954242"
13,2001-04-26 04:09:35 +0100,2001-04-26 06:19:14 +0100,"-81.7312099039705, -124.09488540835925","77.08315298268846, 27.698549375139265"
14,1997-12-27 05:33:03 +0000,1997-12-27 06:36:27 +0000,"87.55346433526495, 67.6303088308201","82.89098883754414, 70.2790768269603"
15,1981-02-19 11:06:24 +0000,1981-02-19 11:13:40 +0000,"-7.23315051684871, -11.283623509080911","-34.63052932619197, -175.36111599918712"
16,1983-12-02 09:40:43 +0000,1983-12-02 10:46:20 +0000,"-75.94408132203671, 29.29178213299275","-56.78534545055359, -160.61882316381286"
17,2010-01-04 18:31:45 +0000,2010-01-04 19:42:23 +0000,"18.75827943113333, -95.93442116407164","-17.26874056515807, -22.57784385508603"
